ProductKey,SupplierKey,OrderDateKey,OrderID,Production_ID,ProductionStatus,CostPerUnit,PricePerUnit,Quantity,Team_Member_ID,Product_ID,ProductName,Version
124,25,20240306,149,1168,Cancelled,34.08,46.35,37,38,124,Lightweight Concrete Aggregate,6946
124,6,20240527,656,603,In Delivery,34.08,46.35,37,8,124,Lightweight Concrete Aggregate,6378
124,6,20240527,656,2404,Complete,34.08,46.35,37,33,124,Lightweight Concrete Aggregate,8186
124,6,20241006,301,309,In Process,34.08,46.35,37,20,124,Lightweight Concrete Aggregate,6083
124,6,20241116,77,150,In Delivery,34.08,46.35,37,21,124,Lightweight Concrete Aggregate,5924
124,39,20241229,828,1543,In Delivery,34.08,46.35,37,34,124,Lightweight Concrete Aggregate,7322
124,39,20241229,828,1314,Complete,34.08,46.35,37,35,124,Lightweight Concrete Aggregate,7092
124,47,20240306,149,1168,Cancelled,34.08,46.35,37,38,124,Lightweight Concrete Aggregate,6946
124,47,20240811,581,191,In Process,34.08,46.35,37,31,124,Lightweight Concrete Aggregate,5965
124,47,20240811,581,393,In Delivery,34.08,46.35,37,12,124,Lightweight Concrete Aggregate,6168
124,47,20230127,632,2258,In Process,34.08,46.35,37,3,124,Lightweight Concrete Aggregate,8040
124,6,20230110,1924,585,In Process,34.08,46.35,37,2,124,Lightweight Concrete Aggregate,6360
124,39,20241014,1352,942,In Delivery,34.08,46.35,37,14,124,Lightweight Concrete Aggregate,6719
124,39,20230427,1484,1697,Cancelled,34.08,46.35,37,21,124,Lightweight Concrete Aggregate,7477
124,39,20230427,1484,1578,In Process,34.08,46.35,37,4,124,Lightweight Concrete Aggregate,7357
124,47,20241006,301,309,In Process,34.08,46.35,37,20,124,Lightweight Concrete Aggregate,6083
124,47,20241116,77,150,In Delivery,34.08,46.35,37,21,124,Lightweight Concrete Aggregate,5924
124,47,20230110,1924,585,In Process,34.08,46.35,37,2,124,Lightweight Concrete Aggregate,6360
124,47,20241126,25,1296,Complete,34.08,46.35,37,24,124,Lightweight Concrete Aggregate,7074
124,47,20230302,1461,1747,Cancelled,34.08,46.35,37,14,124,Lightweight Concrete Aggregate,7527
124,47,20230519,1807,566,In Delivery,34.08,46.35,37,31,124,Lightweight Concrete Aggregate,6341
124,39,20241116,77,150,In Delivery,34.08,46.35,37,21,124,Lightweight Concrete Aggregate,5924
124,39,20240527,656,603,In Delivery,34.08,46.35,37,8,124,Lightweight Concrete Aggregate,6378
124,39,20240527,656,2404,Complete,34.08,46.35,37,33,124,Lightweight Concrete Aggregate,8186
124,39,20241006,301,309,In Process,34.08,46.35,37,20,124,Lightweight Concrete Aggregate,6083
124,25,20230519,1807,566,In Delivery,34.08,46.35,37,31,124,Lightweight Concrete Aggregate,6341
124,47,20240527,656,603,In Delivery,34.08,46.35,37,8,124,Lightweight Concrete Aggregate,6378
124,47,20240527,656,2404,Complete,34.08,46.35,37,33,124,Lightweight Concrete Aggregate,8186
124,6,20241126,25,1296,Complete,34.08,46.35,37,24,124,Lightweight Concrete Aggregate,7074
124,6,20241229,828,1543,In Delivery,34.08,46.35,37,34,124,Lightweight Concrete Aggregate,7322
124,6,20241229,828,1314,Complete,34.08,46.35,37,35,124,Lightweight Concrete Aggregate,7092
124,6,20230519,1807,566,In Delivery,34.08,46.35,37,31,124,Lightweight Concrete Aggregate,6341
124,17,20230302,1461,1747,Cancelled,34.08,46.35,37,14,124,Lightweight Concrete Aggregate,7527
124,6,20230302,1461,1747,Cancelled,34.08,46.35,37,14,124,Lightweight Concrete Aggregate,7527
124,25,20230302,1461,1747,Cancelled,34.08,46.35,37,14,124,Lightweight Concrete Aggregate,7527
124,25,20241126,25,1296,Complete,34.08,46.35,37,24,124,Lightweight Concrete Aggregate,7074
124,17,20230519,1807,566,In Delivery,34.08,46.35,37,31,124,Lightweight Concrete Aggregate,6341
125,14,20241107,163,79,Cancelled,22.42,32.67,969,37,125,Rock Wool Insulation,5852
125,14,20241129,319,680,Complete,22.42,32.67,969,24,125,Rock Wool Insulation,6456
125,14,20240207,366,2977,In Process,22.42,32.67,969,37,125,Rock Wool Insulation,8762
125,14,20241124,591,171,In Process,22.42,32.67,969,16,125,Rock Wool Insulation,5945
125,14,20230506,592,1253,Complete,22.42,32.67,969,17,125,Rock Wool Insulation,7031
125,14,20230506,592,2244,Cancelled,22.42,32.67,969,25,125,Rock Wool Insulation,8026
125,14,20230917,1476,1184,Complete,22.42,32.67,969,14,125,Rock Wool Insulation,6962
125,14,20241002,1822,2562,In Process,22.42,32.67,969,30,125,Rock Wool Insulation,8345
125,14,20230121,1322,1614,In Process,22.42,32.67,969,19,125,Rock Wool Insulation,7393
125,14,20230121,1322,1872,In Delivery,22.42,32.67,969,16,125,Rock Wool Insulation,7652
125,14,20230121,1322,2888,In Process,22.42,32.67,969,2,125,Rock Wool Insulation,8672
125,14,20241124,591,2275,In Process,22.42,32.67,969,18,125,Rock Wool Insulation,8057
125,14,20241129,1637,2214,In Delivery,22.42,32.67,969,16,125,Rock Wool Insulation,7996
125,14,20231023,1057,875,Cancelled,22.42,32.67,969,25,125,Rock Wool Insulation,6651
125,14,20231023,1057,1114,In Process,22.42,32.67,969,11,125,Rock Wool Insulation,6891
126,37,20230903,1857,1493,In Process,16.87,19.12,990,15,126,Metal Roof Tiles,7272
126,37,20240506,981,1396,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7175
126,37,20240506,981,2615,In Process,16.87,19.12,990,35,126,Metal Roof Tiles,8398
126,37,20240506,981,2362,Cancelled,16.87,19.12,990,17,126,Metal Roof Tiles,8144
126,37,20240506,981,1519,Cancelled,16.87,19.12,990,26,126,Metal Roof Tiles,7298
126,37,20240731,1821,2522,In Process,16.87,19.12,990,36,126,Metal Roof Tiles,8305
126,37,20240731,1821,1772,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,7552
126,37,20240415,245,805,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6581
126,37,20240415,245,1252,In Delivery,16.87,19.12,990,9,126,Metal Roof Tiles,7030
126,4,20241215,1796,413,Cancelled,16.87,19.12,990,28,126,Metal Roof Tiles,6188
126,15,20241215,1796,413,Cancelled,16.87,19.12,990,28,126,Metal Roof Tiles,6188
126,15,20230314,1025,2325,In Delivery,16.87,19.12,990,23,126,Metal Roof Tiles,8107
126,15,20230314,1025,2475,In Delivery,16.87,19.12,990,15,126,Metal Roof Tiles,8258
126,15,20240930,1026,315,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6089
126,15,20240312,1526,2256,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8038
126,15,20230502,580,285,In Delivery,16.87,19.12,990,18,126,Metal Roof Tiles,6059
126,15,20230502,580,394,In Process,16.87,19.12,990,26,126,Metal Roof Tiles,6169
126,15,20230502,580,728,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,6504
126,15,20241114,184,2707,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8491
126,15,20241114,184,1937,Complete,16.87,19.12,990,38,126,Metal Roof Tiles,7718
126,15,20240312,1526,907,In Process,16.87,19.12,990,13,126,Metal Roof Tiles,6684
126,37,20240312,1526,2256,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8038
126,37,20240312,1526,907,In Process,16.87,19.12,990,13,126,Metal Roof Tiles,6684
126,37,20230314,1025,2325,In Delivery,16.87,19.12,990,23,126,Metal Roof Tiles,8107
126,37,20230314,1025,2475,In Delivery,16.87,19.12,990,15,126,Metal Roof Tiles,8258
126,37,20240930,1026,315,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6089
126,37,20241109,69,2886,In Process,16.87,19.12,990,33,126,Metal Roof Tiles,8670
126,37,20240415,1617,178,In Delivery,16.87,19.12,990,20,126,Metal Roof Tiles,5952
126,37,20230502,580,285,In Delivery,16.87,19.12,990,18,126,Metal Roof Tiles,6059
126,37,20230502,580,394,In Process,16.87,19.12,990,26,126,Metal Roof Tiles,6169
126,37,20230502,580,728,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,6504
126,37,20241114,184,2707,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8491
126,37,20241114,184,1937,Complete,16.87,19.12,990,38,126,Metal Roof Tiles,7718
126,37,20240415,245,2503,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,8286
126,37,20240415,245,1465,Complete,16.87,19.12,990,15,126,Metal Roof Tiles,7244
126,37,20241127,1237,2495,Cancelled,16.87,19.12,990,30,126,Metal Roof Tiles,8278
126,37,20241127,1237,2070,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7851
126,15,20240415,245,2503,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,8286
126,15,20240415,245,1465,Complete,16.87,19.12,990,15,126,Metal Roof Tiles,7244
126,15,20240415,245,805,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6581
126,15,20240415,245,1252,In Delivery,16.87,19.12,990,9,126,Metal Roof Tiles,7030
126,24,20240506,981,1396,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7175
126,24,20240506,981,2615,In Process,16.87,19.12,990,35,126,Metal Roof Tiles,8398
126,24,20240506,981,2362,Cancelled,16.87,19.12,990,17,126,Metal Roof Tiles,8144
126,24,20240506,981,1519,Cancelled,16.87,19.12,990,26,126,Metal Roof Tiles,7298
126,24,20240731,1821,2522,In Process,16.87,19.12,990,36,126,Metal Roof Tiles,8305
126,24,20240731,1821,1772,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,7552
126,24,20230903,1857,1493,In Process,16.87,19.12,990,15,126,Metal Roof Tiles,7272
126,15,20241109,69,2886,In Process,16.87,19.12,990,33,126,Metal Roof Tiles,8670
126,15,20240731,1821,2522,In Process,16.87,19.12,990,36,126,Metal Roof Tiles,8305
126,15,20240731,1821,1772,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,7552
126,15,20230903,1857,1493,In Process,16.87,19.12,990,15,126,Metal Roof Tiles,7272
126,15,20240506,981,2362,Cancelled,16.87,19.12,990,17,126,Metal Roof Tiles,8144
126,15,20240506,981,1519,Cancelled,16.87,19.12,990,26,126,Metal Roof Tiles,7298
126,15,20240506,981,2615,In Process,16.87,19.12,990,35,126,Metal Roof Tiles,8398
126,4,20241109,69,2886,In Process,16.87,19.12,990,33,126,Metal Roof Tiles,8670
126,4,20230502,580,285,In Delivery,16.87,19.12,990,18,126,Metal Roof Tiles,6059
126,4,20230502,580,394,In Process,16.87,19.12,990,26,126,Metal Roof Tiles,6169
126,4,20230502,580,728,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,6504
126,4,20241114,184,2707,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8491
126,4,20241114,184,1937,Complete,16.87,19.12,990,38,126,Metal Roof Tiles,7718
126,4,20240415,245,2503,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,8286
126,4,20240415,245,1465,Complete,16.87,19.12,990,15,126,Metal Roof Tiles,7244
126,4,20240415,245,805,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6581
126,4,20240415,245,1252,In Delivery,16.87,19.12,990,9,126,Metal Roof Tiles,7030
126,4,20230314,1025,2325,In Delivery,16.87,19.12,990,23,126,Metal Roof Tiles,8107
126,4,20230314,1025,2475,In Delivery,16.87,19.12,990,15,126,Metal Roof Tiles,8258
126,4,20240930,1026,315,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6089
126,4,20240312,1526,2256,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8038
126,4,20240312,1526,907,In Process,16.87,19.12,990,13,126,Metal Roof Tiles,6684
126,4,20240415,1617,178,In Delivery,16.87,19.12,990,20,126,Metal Roof Tiles,5952
126,15,20241127,1237,2495,Cancelled,16.87,19.12,990,30,126,Metal Roof Tiles,8278
126,15,20241127,1237,2070,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7851
126,24,20240415,1617,178,In Delivery,16.87,19.12,990,20,126,Metal Roof Tiles,5952
126,15,20240506,981,1396,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7175
126,24,20241109,69,2886,In Process,16.87,19.12,990,33,126,Metal Roof Tiles,8670
126,24,20230502,580,285,In Delivery,16.87,19.12,990,18,126,Metal Roof Tiles,6059
126,24,20230502,580,394,In Process,16.87,19.12,990,26,126,Metal Roof Tiles,6169
126,24,20230502,580,728,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,6504
126,24,20241114,184,2707,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8491
126,15,20240415,1617,178,In Delivery,16.87,19.12,990,20,126,Metal Roof Tiles,5952
126,24,20241215,1796,413,Cancelled,16.87,19.12,990,28,126,Metal Roof Tiles,6188
126,24,20230314,1025,2325,In Delivery,16.87,19.12,990,23,126,Metal Roof Tiles,8107
126,24,20230314,1025,2475,In Delivery,16.87,19.12,990,15,126,Metal Roof Tiles,8258
126,24,20240930,1026,315,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6089
126,24,20240312,1526,2256,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,8038
126,24,20240312,1526,907,In Process,16.87,19.12,990,13,126,Metal Roof Tiles,6684
126,37,20241215,1796,413,Cancelled,16.87,19.12,990,28,126,Metal Roof Tiles,6188
126,24,20241114,184,1937,Complete,16.87,19.12,990,38,126,Metal Roof Tiles,7718
126,24,20240415,245,2503,Complete,16.87,19.12,990,14,126,Metal Roof Tiles,8286
126,24,20240415,245,1465,Complete,16.87,19.12,990,15,126,Metal Roof Tiles,7244
126,24,20240415,245,805,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,6581
126,24,20240415,245,1252,In Delivery,16.87,19.12,990,9,126,Metal Roof Tiles,7030
126,24,20241127,1237,2495,Cancelled,16.87,19.12,990,30,126,Metal Roof Tiles,8278
126,24,20241127,1237,2070,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7851
126,4,20240506,981,1396,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7175
126,4,20240506,981,2615,In Process,16.87,19.12,990,35,126,Metal Roof Tiles,8398
126,4,20240506,981,2362,Cancelled,16.87,19.12,990,17,126,Metal Roof Tiles,8144
126,4,20240506,981,1519,Cancelled,16.87,19.12,990,26,126,Metal Roof Tiles,7298
126,4,20240731,1821,2522,In Process,16.87,19.12,990,36,126,Metal Roof Tiles,8305
126,4,20240731,1821,1772,Complete,16.87,19.12,990,39,126,Metal Roof Tiles,7552
126,4,20230903,1857,1493,In Process,16.87,19.12,990,15,126,Metal Roof Tiles,7272
126,4,20241127,1237,2495,Cancelled,16.87,19.12,990,30,126,Metal Roof Tiles,8278
126,4,20241127,1237,2070,In Delivery,16.87,19.12,990,4,126,Metal Roof Tiles,7851
127,45,20241128,1853,377,In Delivery,9.50,16.01,758,16,127,Asphalt Shingles,6152
127,45,20241128,1853,1599,Complete,9.50,16.01,758,32,127,Asphalt Shingles,7378
127,45,20241128,1853,1393,Cancelled,9.50,16.01,758,40,127,Asphalt Shingles,7172
127,45,20240222,1799,336,Complete,9.50,16.01,758,34,127,Asphalt Shingles,6110
127,45,20240222,1799,932,Cancelled,9.50,16.01,758,5,127,Asphalt Shingles,6709
127,45,20240131,1942,2121,In Delivery,9.50,16.01,758,13,127,Asphalt Shingles,7902
127,45,20241128,1109,678,In Process,9.50,16.01,758,6,127,Asphalt Shingles,6454
127,45,20241128,1109,1805,Complete,9.50,16.01,758,16,127,Asphalt Shingles,7585
127,45,20241117,1514,1138,In Process,9.50,16.01,758,23,127,Asphalt Shingles,6916
127,45,20241117,1514,120,Cancelled,9.50,16.01,758,19,127,Asphalt Shingles,5894
127,45,20241113,9,2611,Complete,9.50,16.01,758,33,127,Asphalt Shingles,8394
127,45,20241113,9,2773,In Delivery,9.50,16.01,758,3,127,Asphalt Shingles,8557
127,45,20241121,900,2224,Complete,9.50,16.01,758,1,127,Asphalt Shingles,8006
127,45,20241121,900,2450,Complete,9.50,16.01,758,1,127,Asphalt Shingles,8233
127,45,20241230,571,1236,Cancelled,9.50,16.01,758,26,127,Asphalt Shingles,7014
127,45,20241230,571,423,In Delivery,9.50,16.01,758,32,127,Asphalt Shingles,6198
127,45,20241230,571,148,In Process,9.50,16.01,758,11,127,Asphalt Shingles,5922
127,45,20241223,411,2289,Complete,9.50,16.01,758,22,127,Asphalt Shingles,8071
127,45,20241217,461,1105,Complete,9.50,16.01,758,35,127,Asphalt Shingles,6882
127,45,20241217,461,1453,In Process,9.50,16.01,758,36,127,Asphalt Shingles,7232
127,45,20241217,461,2757,In Process,9.50,16.01,758,39,127,Asphalt Shingles,8541
127,45,20241217,461,2047,In Delivery,9.50,16.01,758,30,127,Asphalt Shingles,7828
128,34,20240219,1077,1671,Complete,11.54,19.37,720,26,128,Quick-Set Cement,7451
128,34,20241129,1651,1214,In Delivery,11.54,19.37,720,17,128,Quick-Set Cement,6992
128,12,20241129,1651,1214,In Delivery,11.54,19.37,720,17,128,Quick-Set Cement,6992
128,21,20230423,1052,1921,Complete,11.54,19.37,720,22,128,Quick-Set Cement,7702
128,21,20240219,1077,1671,Complete,11.54,19.37,720,26,128,Quick-Set Cement,7451
128,21,20230331,129,2617,Cancelled,11.54,19.37,720,29,128,Quick-Set Cement,8400
128,12,20231207,1949,331,In Process,11.54,19.37,720,8,128,Quick-Set Cement,6105
128,12,20231207,1949,183,In Process,11.54,19.37,720,21,128,Quick-Set Cement,5957
128,12,20231207,1949,1272,Complete,11.54,19.37,720,5,128,Quick-Set Cement,7050
128,12,20230423,1052,170,In Process,11.54,19.37,720,17,128,Quick-Set Cement,5944
128,12,20230423,1052,1921,Complete,11.54,19.37,720,22,128,Quick-Set Cement,7702
128,12,20240219,1077,1671,Complete,11.54,19.37,720,26,128,Quick-Set Cement,7451
128,12,20230331,129,2617,Cancelled,11.54,19.37,720,29,128,Quick-Set Cement,8400
128,21,20230423,1052,170,In Process,11.54,19.37,720,17,128,Quick-Set Cement,5944
128,21,20231207,1949,331,In Process,11.54,19.37,720,8,128,Quick-Set Cement,6105
128,21,20231207,1949,183,In Process,11.54,19.37,720,21,128,Quick-Set Cement,5957
128,21,20231207,1949,1272,Complete,11.54,19.37,720,5,128,Quick-Set Cement,7050
128,34,20240319,1093,1680,Complete,11.54,19.37,720,34,128,Quick-Set Cement,7460
128,34,20241108,1988,13,In Process,11.54,19.37,720,14,128,Quick-Set Cement,5786
128,34,20230517,1908,2497,In Delivery,11.54,19.37,720,23,128,Quick-Set Cement,8280
128,34,20230517,1908,1613,In Process,11.54,19.37,720,35,128,Quick-Set Cement,7392
128,21,20241129,1651,1214,In Delivery,11.54,19.37,720,17,128,Quick-Set Cement,6992
128,34,20230423,1052,1921,Complete,11.54,19.37,720,22,128,Quick-Set Cement,7702
128,12,20240226,340,2792,In Process,11.54,19.37,720,34,128,Quick-Set Cement,8576
128,34,20230423,1052,170,In Process,11.54,19.37,720,17,128,Quick-Set Cement,5944
128,12,20230517,1908,2497,In Delivery,11.54,19.37,720,23,128,Quick-Set Cement,8280
128,12,20230517,1908,1613,In Process,11.54,19.37,720,35,128,Quick-Set Cement,7392
128,12,20240319,1093,1680,Complete,11.54,19.37,720,34,128,Quick-Set Cement,7460
128,12,20241108,1988,13,In Process,11.54,19.37,720,14,128,Quick-Set Cement,5786
128,1,20230331,129,2617,Cancelled,11.54,19.37,720,29,128,Quick-Set Cement,8400
128,1,20241108,1988,13,In Process,11.54,19.37,720,14,128,Quick-Set Cement,5786
128,1,20230423,1052,170,In Process,11.54,19.37,720,17,128,Quick-Set Cement,5944
128,1,20230423,1052,1921,Complete,11.54,19.37,720,22,128,Quick-Set Cement,7702
128,1,20231207,1949,183,In Process,11.54,19.37,720,21,128,Quick-Set Cement,5957
128,1,20231207,1949,1272,Complete,11.54,19.37,720,5,128,Quick-Set Cement,7050
128,1,20240219,1077,1671,Complete,11.54,19.37,720,26,128,Quick-Set Cement,7451
128,21,20240226,340,2792,In Process,11.54,19.37,720,34,128,Quick-Set Cement,8576
128,34,20240226,340,2792,In Process,11.54,19.37,720,34,128,Quick-Set Cement,8576
128,1,20241129,1651,1214,In Delivery,11.54,19.37,720,17,128,Quick-Set Cement,6992
128,1,20240226,340,2792,In Process,11.54,19.37,720,34,128,Quick-Set Cement,8576
128,1,20240319,1093,1680,Complete,11.54,19.37,720,34,128,Quick-Set Cement,7460
128,1,20230517,1908,2497,In Delivery,11.54,19.37,720,23,128,Quick-Set Cement,8280
128,1,20230517,1908,1613,In Process,11.54,19.37,720,35,128,Quick-Set Cement,7392
128,21,20230517,1908,2497,In Delivery,11.54,19.37,720,23,128,Quick-Set Cement,8280
128,21,20230517,1908,1613,In Process,11.54,19.37,720,35,128,Quick-Set Cement,7392
128,21,20240319,1093,1680,Complete,11.54,19.37,720,34,128,Quick-Set Cement,7460
128,34,20230331,129,2617,Cancelled,11.54,19.37,720,29,128,Quick-Set Cement,8400
128,21,20241108,1988,13,In Process,11.54,19.37,720,14,128,Quick-Set Cement,5786
128,34,20231207,1949,331,In Process,11.54,19.37,720,8,128,Quick-Set Cement,6105
128,34,20231207,1949,183,In Process,11.54,19.37,720,21,128,Quick-Set Cement,5957
128,34,20231207,1949,1272,Complete,11.54,19.37,720,5,128,Quick-Set Cement,7050
128,1,20231207,1949,331,In Process,11.54,19.37,720,8,128,Quick-Set Cement,6105
129,9,20241015,1068,225,Cancelled,25.74,37.27,19,28,129,Reinforced Concrete Slab,5999
129,2,20241015,1068,225,Cancelled,25.74,37.27,19,28,129,Reinforced Concrete Slab,5999
129,9,20241226,770,1741,In Delivery,25.74,37.27,19,25,129,Reinforced Concrete Slab,7521
129,9,20241224,1131,203,In Delivery,25.74,37.27,19,26,129,Reinforced Concrete Slab,5977
129,9,20241224,1131,1081,In Process,25.74,37.27,19,34,129,Reinforced Concrete Slab,6858
129,2,20241122,1009,2132,In Delivery,25.74,37.27,19,31,129,Reinforced Concrete Slab,7913
129,2,20241123,1042,1193,In Delivery,25.74,37.27,19,39,129,Reinforced Concrete Slab,6971
129,6,20241224,1131,203,In Delivery,25.74,37.27,19,26,129,Reinforced Concrete Slab,5977
129,6,20241224,1131,1081,In Process,25.74,37.27,19,34,129,Reinforced Concrete Slab,6858
129,35,20241109,1696,2000,In Delivery,25.74,37.27,19,37,129,Reinforced Concrete Slab,7781
129,35,20241109,1696,1642,In Delivery,25.74,37.27,19,35,129,Reinforced Concrete Slab,7421
129,35,20241109,1696,48,In Delivery,25.74,37.27,19,20,129,Reinforced Concrete Slab,5821
129,35,20240511,1114,276,In Delivery,25.74,37.27,19,5,129,Reinforced Concrete Slab,6050
129,9,20240511,1114,276,In Delivery,25.74,37.27,19,5,129,Reinforced Concrete Slab,6050
129,2,20241224,1131,203,In Delivery,25.74,37.27,19,26,129,Reinforced Concrete Slab,5977
129,2,20241224,1131,1081,In Process,25.74,37.27,19,34,129,Reinforced Concrete Slab,6858
129,2,20241226,770,1741,In Delivery,25.74,37.27,19,25,129,Reinforced Concrete Slab,7521
129,6,20240511,1114,276,In Delivery,25.74,37.27,19,5,129,Reinforced Concrete Slab,6050
129,6,20241226,770,1741,In Delivery,25.74,37.27,19,25,129,Reinforced Concrete Slab,7521
129,6,20241015,1068,225,Cancelled,25.74,37.27,19,28,129,Reinforced Concrete Slab,5999
129,6,20241122,1009,2132,In Delivery,25.74,37.27,19,31,129,Reinforced Concrete Slab,7913
129,6,20241123,1042,1193,In Delivery,25.74,37.27,19,39,129,Reinforced Concrete Slab,6971
129,2,20241109,1696,2000,In Delivery,25.74,37.27,19,37,129,Reinforced Concrete Slab,7781
129,2,20241109,1696,1642,In Delivery,25.74,37.27,19,35,129,Reinforced Concrete Slab,7421
129,2,20241109,1696,48,In Delivery,25.74,37.27,19,20,129,Reinforced Concrete Slab,5821
129,9,20241122,1009,2132,In Delivery,25.74,37.27,19,31,129,Reinforced Concrete Slab,7913
129,9,20241123,1042,1193,In Delivery,25.74,37.27,19,39,129,Reinforced Concrete Slab,6971
129,35,20241202,202,2513,Cancelled,25.74,37.27,19,4,129,Reinforced Concrete Slab,8296
129,35,20241202,202,2335,Cancelled,25.74,37.27,19,12,129,Reinforced Concrete Slab,8117
129,35,20241202,202,1228,In Process,25.74,37.27,19,17,129,Reinforced Concrete Slab,7006
129,35,20241202,202,1756,In Process,25.74,37.27,19,9,129,Reinforced Concrete Slab,7536
129,35,20241202,202,1664,Complete,25.74,37.27,19,24,129,Reinforced Concrete Slab,7444
129,35,20241118,771,1095,In Process,25.74,37.27,19,13,129,Reinforced Concrete Slab,6872
129,35,20241118,771,1861,Complete,25.74,37.27,19,36,129,Reinforced Concrete Slab,7641
129,22,20241202,202,2513,Cancelled,25.74,37.27,19,4,129,Reinforced Concrete Slab,8296
129,22,20241202,202,2335,Cancelled,25.74,37.27,19,12,129,Reinforced Concrete Slab,8117
129,22,20241202,202,1228,In Process,25.74,37.27,19,17,129,Reinforced Concrete Slab,7006
129,22,20241202,202,1756,In Process,25.74,37.27,19,9,129,Reinforced Concrete Slab,7536
129,22,20241202,202,1664,Complete,25.74,37.27,19,24,129,Reinforced Concrete Slab,7444
129,22,20241118,771,1861,Complete,25.74,37.27,19,36,129,Reinforced Concrete Slab,7641
129,22,20241118,771,1095,In Process,25.74,37.27,19,13,129,Reinforced Concrete Slab,6872
129,22,20240511,1114,276,In Delivery,25.74,37.27,19,5,129,Reinforced Concrete Slab,6050
129,22,20241109,1696,2000,In Delivery,25.74,37.27,19,37,129,Reinforced Concrete Slab,7781
129,22,20241109,1696,1642,In Delivery,25.74,37.27,19,35,129,Reinforced Concrete Slab,7421
129,22,20241109,1696,48,In Delivery,25.74,37.27,19,20,129,Reinforced Concrete Slab,5821
129,2,20240511,1114,276,In Delivery,25.74,37.27,19,5,129,Reinforced Concrete Slab,6050
129,9,20241202,202,2513,Cancelled,25.74,37.27,19,4,129,Reinforced Concrete Slab,8296
129,9,20241202,202,2335,Cancelled,25.74,37.27,19,12,129,Reinforced Concrete Slab,8117
129,9,20241202,202,1228,In Process,25.74,37.27,19,17,129,Reinforced Concrete Slab,7006
129,9,20241202,202,1756,In Process,25.74,37.27,19,9,129,Reinforced Concrete Slab,7536
129,9,20241202,202,1664,Complete,25.74,37.27,19,24,129,Reinforced Concrete Slab,7444
129,6,20241202,202,2513,Cancelled,25.74,37.27,19,4,129,Reinforced Concrete Slab,8296
129,6,20241202,202,2335,Cancelled,25.74,37.27,19,12,129,Reinforced Concrete Slab,8117
129,6,20241202,202,1228,In Process,25.74,37.27,19,17,129,Reinforced Concrete Slab,7006
129,6,20241202,202,1756,In Process,25.74,37.27,19,9,129,Reinforced Concrete Slab,7536
129,6,20241202,202,1664,Complete,25.74,37.27,19,24,129,Reinforced Concrete Slab,7444
129,9,20241109,1696,2000,In Delivery,25.74,37.27,19,37,129,Reinforced Concrete Slab,7781
129,9,20241109,1696,1642,In Delivery,25.74,37.27,19,35,129,Reinforced Concrete Slab,7421
129,9,20241109,1696,48,In Delivery,25.74,37.27,19,20,129,Reinforced Concrete Slab,5821
129,2,20241118,771,1861,Complete,25.74,37.27,19,36,129,Reinforced Concrete Slab,7641
129,2,20241118,771,1095,In Process,25.74,37.27,19,13,129,Reinforced Concrete Slab,6872
129,6,20241109,1696,2000,In Delivery,25.74,37.27,19,37,129,Reinforced Concrete Slab,7781
129,6,20241109,1696,1642,In Delivery,25.74,37.27,19,35,129,Reinforced Concrete Slab,7421
129,6,20241109,1696,48,In Delivery,25.74,37.27,19,20,129,Reinforced Concrete Slab,5821
129,35,20241226,770,1741,In Delivery,25.74,37.27,19,25,129,Reinforced Concrete Slab,7521
129,35,20241224,1131,203,In Delivery,25.74,37.27,19,26,129,Reinforced Concrete Slab,5977
129,35,20241224,1131,1081,In Process,25.74,37.27,19,34,129,Reinforced Concrete Slab,6858
