Order_ID,OrderDate,Status,EventTimestamp,CancelledDate,Customer_ID,Delivery_ID
346,2023-01-23 00:00:00,Complete,2024-06-13 12:30:33,,61,176
347,2024-09-21 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-25 00:00:00,40,
348,2024-11-11 00:00:00,In Delivery,2024-06-13 12:30:33,,26,177
349,2024-12-30 00:00:00,In Delivery,2024-06-13 12:30:33,,55,178
350,2023-02-25 00:00:00,Complete,2024-06-13 12:30:33,,38,179
351,2024-12-10 00:00:00,In Delivery,2024-06-13 12:30:33,,53,180
352,2024-07-30 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-20 00:00:00,42,
353,2024-10-09 00:00:00,In Process,2024-06-13 12:30:33,,98,
354,2024-11-16 00:00:00,In Process,2024-06-13 12:30:33,,32,
355,2024-12-18 00:00:00,In Delivery,2024-06-13 12:30:33,,23,181
356,2023-05-27 00:00:00,Complete,2024-06-13 12:30:33,,85,182
357,2023-07-01 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-02 00:00:00,40,
358,2024-11-17 00:00:00,In Process,2024-06-13 12:30:33,,88,
359,2024-11-28 00:00:00,In Delivery,2024-06-13 12:30:33,,32,183
360,2024-10-28 00:00:00,In Process,2024-06-13 12:30:33,,59,
361,2024-05-28 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-27 00:00:00,20,
362,2023-02-19 00:00:00,Complete,2024-06-13 12:30:33,,97,184
363,2024-12-19 00:00:00,In Delivery,2024-06-13 12:30:33,,39,185
364,2024-11-30 00:00:00,In Process,2024-06-13 12:30:33,,34,
365,2024-12-31 00:00:00,Complete,2024-06-13 12:30:33,,64,186
366,2024-02-07 00:00:00,Complete,2024-06-13 12:30:33,,18,187
367,2024-11-22 00:00:00,In Delivery,2024-06-13 12:30:33,,4,188
368,2024-11-01 00:00:00,In Delivery,2024-06-13 12:30:33,,98,189
369,2023-01-22 00:00:00,Complete,2024-06-13 12:30:33,,33,190
370,2024-11-08 00:00:00,In Delivery,2024-06-13 12:30:33,,40,191
371,2024-11-02 00:00:00,In Process,2024-06-13 12:30:33,,55,
372,2024-10-09 00:00:00,In Process,2024-06-13 12:30:33,,50,
373,2024-11-15 00:00:00,In Delivery,2024-06-13 12:30:33,,62,192
374,2023-02-05 00:00:00,Cancelled,2024-06-13 12:30:33,2023-10-08 00:00:00,19,
375,2024-12-29 00:00:00,In Delivery,2024-06-13 12:30:33,,93,193
376,2024-12-08 00:00:00,In Delivery,2024-06-13 12:30:33,,32,194
377,2023-08-29 00:00:00,Cancelled,2024-06-13 12:30:33,2023-12-08 00:00:00,51,
378,2024-12-03 00:00:00,In Delivery,2024-06-13 12:30:33,,93,195
379,2024-12-23 00:00:00,In Delivery,2024-06-13 12:30:33,,7,196
380,2024-05-07 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-19 00:00:00,59,
381,2024-11-11 00:00:00,In Delivery,2024-06-13 12:30:33,,14,197
382,2024-10-07 00:00:00,In Process,2024-06-13 12:30:33,,93,
383,2024-11-23 00:00:00,In Process,2024-06-13 12:30:33,,39,
384,2024-11-01 00:00:00,In Process,2024-06-13 12:30:33,,44,
385,2024-01-17 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-11 00:00:00,46,
386,2023-09-07 00:00:00,Cancelled,2024-06-13 12:30:33,2023-09-23 00:00:00,38,
387,2024-04-17 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-28 00:00:00,32,
388,2023-11-04 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-23 00:00:00,51,
389,2024-05-15 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-25 00:00:00,59,
390,2024-11-15 00:00:00,In Delivery,2024-06-13 12:30:33,,34,198
391,2024-11-04 00:00:00,In Process,2024-06-13 12:30:33,,41,
392,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,8,199
393,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,7,
394,2023-02-13 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-23 00:00:00,42,
395,2023-09-25 00:00:00,Complete,2024-06-13 12:30:33,,8,200
396,2024-11-27 00:00:00,In Process,2024-06-13 12:30:33,,93,
397,2024-10-23 00:00:00,In Process,2024-06-13 12:30:33,,68,
398,2024-12-22 00:00:00,In Delivery,2024-06-13 12:30:33,,94,201
399,2024-12-26 00:00:00,In Delivery,2024-06-13 12:30:33,,5,202
400,2024-11-29 00:00:00,In Process,2024-06-13 12:30:33,,5,
401,2024-11-22 00:00:00,In Delivery,2024-06-13 12:30:33,,5,203
402,2023-07-17 00:00:00,Complete,2024-06-13 12:30:33,,90,204
403,2024-10-26 00:00:00,In Process,2024-06-13 12:30:33,,72,
404,2024-11-22 00:00:00,In Process,2024-06-13 12:30:33,,82,
405,2023-11-13 00:00:00,Complete,2024-06-13 12:30:33,,92,205
406,2023-03-14 00:00:00,Complete,2024-06-13 12:30:33,,35,206
407,2024-10-23 00:00:00,In Process,2024-06-13 12:30:33,,92,
408,2024-03-13 00:00:00,Complete,2024-06-13 12:30:33,,37,207
409,2023-03-26 00:00:00,Complete,2024-06-13 12:30:33,,38,208
410,2024-10-24 00:00:00,In Process,2024-06-13 12:30:33,,19,
411,2024-12-23 00:00:00,In Delivery,2024-06-13 12:30:33,,69,209
412,2023-10-21 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-20 00:00:00,94,
413,2024-11-06 00:00:00,In Process,2024-06-13 12:30:33,,72,
414,2024-10-05 00:00:00,In Process,2024-06-13 12:30:33,,24,
415,2024-12-09 00:00:00,Complete,2024-06-13 12:30:33,,33,210
416,2024-12-05 00:00:00,In Delivery,2024-06-13 12:30:33,,10,211
417,2024-11-05 00:00:00,In Delivery,2024-06-13 12:30:33,,6,212
418,2024-11-15 00:00:00,In Process,2024-06-13 12:30:33,,23,
419,2024-11-09 00:00:00,In Process,2024-06-13 12:30:33,,62,
420,2024-05-31 00:00:00,Complete,2024-06-13 12:30:33,,66,213
421,2023-12-27 00:00:00,Cancelled,2024-06-13 12:30:33,2024-03-26 00:00:00,44,
422,2024-11-12 00:00:00,In Delivery,2024-06-13 12:30:33,,8,214
423,2024-12-26 00:00:00,In Delivery,2024-06-13 12:30:33,,41,215
424,2024-10-03 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-19 00:00:00,14,
425,2024-12-14 00:00:00,In Delivery,2024-06-13 12:30:33,,41,216
426,2024-10-06 00:00:00,In Process,2024-06-13 12:30:33,,58,
427,2024-10-23 00:00:00,In Process,2024-06-13 12:30:33,,23,
428,2024-11-20 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-25 00:00:00,94,
429,2024-05-17 00:00:00,Complete,2024-06-13 12:30:33,,88,217
430,2023-01-23 00:00:00,Complete,2024-06-13 12:30:33,,81,218
431,2024-11-27 00:00:00,In Delivery,2024-06-13 12:30:33,,94,219
432,2023-12-28 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-19 00:00:00,17,
433,2024-12-13 00:00:00,In Delivery,2024-06-13 12:30:33,,52,220
434,2024-12-29 00:00:00,Complete,2024-06-13 12:30:33,,35,221
435,2023-10-27 00:00:00,Cancelled,2024-06-13 12:30:33,2023-11-30 00:00:00,96,
436,2023-03-21 00:00:00,Cancelled,2024-06-13 12:30:33,2023-07-22 00:00:00,81,
437,2024-05-31 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-20 00:00:00,31,
438,2024-10-08 00:00:00,In Process,2024-06-13 12:30:33,,62,
439,2024-11-23 00:00:00,In Delivery,2024-06-13 12:30:33,,74,222
440,2024-02-10 00:00:00,Complete,2024-06-13 12:30:33,,9,223
441,2024-11-18 00:00:00,In Process,2024-06-13 12:30:33,,17,
442,2024-10-11 00:00:00,Complete,2024-06-13 12:30:33,,6,224
443,2023-10-05 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-17 00:00:00,53,
444,2023-07-07 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-12 00:00:00,77,
445,2024-11-27 00:00:00,In Delivery,2024-06-13 12:30:33,,9,225
446,2024-12-27 00:00:00,In Delivery,2024-06-13 12:30:33,,68,226
447,2023-02-14 00:00:00,Complete,2024-06-13 12:30:33,,22,227
448,2023-12-10 00:00:00,Cancelled,2024-06-13 12:30:33,2023-12-18 00:00:00,6,
449,2024-11-06 00:00:00,In Process,2024-06-13 12:30:33,,75,
450,2024-12-03 00:00:00,In Delivery,2024-06-13 12:30:33,,80,228
451,2024-06-17 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-24 00:00:00,84,
452,2024-11-07 00:00:00,In Process,2024-06-13 12:30:33,,42,
453,2023-07-26 00:00:00,Complete,2024-06-13 12:30:33,,78,229
454,2024-11-18 00:00:00,Complete,2024-06-13 12:30:33,,11,230
455,2024-03-01 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-02 00:00:00,1,
456,2024-09-15 00:00:00,Complete,2024-06-13 12:30:33,,29,231
457,2024-10-01 00:00:00,In Process,2024-06-13 12:30:33,,23,
458,2024-10-08 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-21 00:00:00,72,
459,2024-11-26 00:00:00,In Delivery,2024-06-13 12:30:33,,56,232
460,2023-12-15 00:00:00,Complete,2024-06-13 12:30:33,,65,233
461,2024-12-17 00:00:00,In Delivery,2024-06-13 12:30:33,,85,234
462,2024-10-14 00:00:00,In Process,2024-06-13 12:30:33,,15,
463,2024-02-10 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-31 00:00:00,5,
464,2023-03-20 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-08 00:00:00,38,
465,2024-12-09 00:00:00,In Delivery,2024-06-13 12:30:33,,49,235
466,2024-12-24 00:00:00,Complete,2024-06-13 12:30:33,,25,236
467,2023-04-28 00:00:00,Complete,2024-06-13 12:30:33,,46,237
468,2024-05-27 00:00:00,Complete,2024-06-13 12:30:33,,45,238
469,2024-12-28 00:00:00,In Delivery,2024-06-13 12:30:33,,15,239
470,2023-08-20 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-13 00:00:00,1,
471,2024-11-01 00:00:00,In Delivery,2024-06-13 12:30:33,,79,240
472,2024-11-24 00:00:00,In Process,2024-06-13 12:30:33,,54,
473,2024-11-13 00:00:00,In Delivery,2024-06-13 12:30:33,,76,241
474,2024-11-11 00:00:00,In Process,2024-06-13 12:30:33,,54,
475,2024-10-04 00:00:00,In Process,2024-06-13 12:30:33,,12,
476,2024-11-17 00:00:00,In Delivery,2024-06-13 12:30:33,,78,242
477,2023-11-25 00:00:00,Complete,2024-06-13 12:30:33,,93,243
478,2024-09-08 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-13 00:00:00,88,
479,2024-10-10 00:00:00,In Process,2024-06-13 12:30:33,,59,
480,2024-11-16 00:00:00,In Delivery,2024-06-13 12:30:33,,43,244
481,2024-06-18 00:00:00,Complete,2024-06-13 12:30:33,,3,245
482,2023-06-13 00:00:00,Complete,2024-06-13 12:30:33,,62,246
483,2024-07-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-27 00:00:00,24,
484,2024-11-05 00:00:00,In Delivery,2024-06-13 12:30:33,,27,247
485,2023-02-15 00:00:00,Cancelled,2024-06-13 12:30:33,2024-02-20 00:00:00,54,
486,2024-11-05 00:00:00,In Process,2024-06-13 12:30:33,,28,
487,2024-11-12 00:00:00,In Process,2024-06-13 12:30:33,,80,
488,2024-02-06 00:00:00,Complete,2024-06-13 12:30:33,,44,248
489,2024-12-11 00:00:00,In Delivery,2024-06-13 12:30:33,,79,249
490,2024-12-21 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-22 00:00:00,10,
491,2024-11-26 00:00:00,In Delivery,2024-06-13 12:30:33,,44,250
492,2024-11-23 00:00:00,In Process,2024-06-13 12:30:33,,58,
493,2024-05-09 00:00:00,Complete,2024-06-13 12:30:33,,38,251
494,2024-11-28 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-12 00:00:00,23,
495,2024-11-10 00:00:00,In Process,2024-06-13 12:30:33,,58,
496,2024-11-23 00:00:00,In Process,2024-06-13 12:30:33,,47,
497,2024-11-14 00:00:00,In Process,2024-06-13 12:30:33,,7,
498,2023-02-28 00:00:00,Cancelled,2024-06-13 12:30:33,2023-04-01 00:00:00,26,
499,2024-07-22 00:00:00,Complete,2024-06-13 12:30:33,,16,252
500,2023-09-13 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-24 00:00:00,82,
501,2024-04-22 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-08 00:00:00,33,
502,2024-10-28 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-12 00:00:00,22,
503,2024-11-15 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-12 00:00:00,39,
504,2024-11-01 00:00:00,In Process,2024-06-13 12:30:33,,2,
505,2023-02-10 00:00:00,Complete,2024-06-13 12:30:33,,39,253
506,2024-10-12 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-23 00:00:00,83,
507,2024-10-12 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-05 00:00:00,50,
508,2024-10-09 00:00:00,Complete,2024-06-13 12:30:33,,52,254
509,2023-12-23 00:00:00,Cancelled,2024-06-13 12:30:33,2024-02-02 00:00:00,51,
510,2024-11-23 00:00:00,In Process,2024-06-13 12:30:33,,97,
511,2023-08-13 00:00:00,Complete,2024-06-13 12:30:33,,61,255
512,2023-10-11 00:00:00,Cancelled,2024-06-13 12:30:33,2024-01-30 00:00:00,53,
513,2023-12-12 00:00:00,Cancelled,2024-06-13 12:30:33,2024-04-30 00:00:00,98,
514,2024-11-12 00:00:00,In Delivery,2024-06-13 12:30:33,,82,256
515,2024-11-14 00:00:00,In Process,2024-06-13 12:30:33,,61,
516,2024-11-23 00:00:00,In Delivery,2024-06-13 12:30:33,,86,257
517,2024-10-31 00:00:00,In Process,2024-06-13 12:30:33,,48,
518,2024-10-24 00:00:00,In Process,2024-06-13 12:30:33,,20,
519,2024-11-11 00:00:00,Complete,2024-06-13 12:30:33,,24,258
520,2024-10-14 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-19 00:00:00,9,
521,2024-12-31 00:00:00,In Delivery,2024-06-13 12:30:33,,90,259
522,2024-01-22 00:00:00,Complete,2024-06-13 12:30:33,,63,260
523,2023-11-25 00:00:00,Complete,2024-06-13 12:30:33,,94,261
524,2024-10-10 00:00:00,In Process,2024-06-13 12:30:33,,4,
525,2023-06-25 00:00:00,Cancelled,2024-06-13 12:30:33,2024-04-17 00:00:00,6,
526,2023-07-04 00:00:00,Complete,2024-06-13 12:30:33,,79,262
527,2024-10-29 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-24 00:00:00,55,
528,2023-09-08 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-08 00:00:00,2,
529,2024-12-07 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-28 00:00:00,88,
530,2024-12-27 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-29 00:00:00,96,
531,2024-11-15 00:00:00,In Process,2024-06-13 12:30:33,,55,
532,2024-11-27 00:00:00,In Delivery,2024-06-13 12:30:33,,15,263
533,2024-11-22 00:00:00,In Process,2024-06-13 12:30:33,,53,
534,2024-12-22 00:00:00,In Delivery,2024-06-13 12:30:33,,35,264
535,2024-05-11 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-17 00:00:00,66,
536,2024-11-21 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-31 00:00:00,57,
537,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,29,265
538,2023-06-25 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-27 00:00:00,30,
539,2024-12-01 00:00:00,In Delivery,2024-06-13 12:30:33,,40,266
540,2024-10-09 00:00:00,In Process,2024-06-13 12:30:33,,58,
541,2024-11-08 00:00:00,In Process,2024-06-13 12:30:33,,74,
542,2024-10-09 00:00:00,In Process,2024-06-13 12:30:33,,32,
543,2023-05-13 00:00:00,Cancelled,2024-06-13 12:30:33,2023-08-20 00:00:00,52,
544,2024-12-24 00:00:00,In Delivery,2024-06-13 12:30:33,,29,267
545,2023-07-19 00:00:00,Cancelled,2024-06-13 12:30:33,2023-08-17 00:00:00,51,
546,2024-08-31 00:00:00,Complete,2024-06-13 12:30:33,,34,268
547,2024-02-01 00:00:00,Complete,2024-06-13 12:30:33,,19,269
548,2023-03-04 00:00:00,Complete,2024-06-13 12:30:33,,46,270
549,2024-12-07 00:00:00,In Delivery,2024-06-13 12:30:33,,47,271
550,2024-05-05 00:00:00,Complete,2024-06-13 12:30:33,,43,272
551,2023-04-17 00:00:00,Complete,2024-06-13 12:30:33,,22,273
552,2023-03-23 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-11 00:00:00,41,
553,2024-11-01 00:00:00,In Delivery,2024-06-13 12:30:33,,26,274
554,2024-11-04 00:00:00,In Delivery,2024-06-13 12:30:33,,27,275
555,2024-11-24 00:00:00,In Delivery,2024-06-13 12:30:33,,89,276
556,2024-11-25 00:00:00,In Delivery,2024-06-13 12:30:33,,94,277
557,2024-12-31 00:00:00,In Delivery,2024-06-13 12:30:33,,87,278
558,2024-02-10 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-10 00:00:00,12,
559,2024-11-24 00:00:00,In Delivery,2024-06-13 12:30:33,,93,279
560,2024-11-24 00:00:00,In Process,2024-06-13 12:30:33,,68,
561,2023-11-05 00:00:00,Complete,2024-06-13 12:30:33,,87,280
562,2024-12-22 00:00:00,In Delivery,2024-06-13 12:30:33,,83,281
563,2024-10-10 00:00:00,In Process,2024-06-13 12:30:33,,22,
564,2024-12-29 00:00:00,Complete,2024-06-13 12:30:33,,67,282
565,2024-11-03 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-09 00:00:00,66,
566,2024-08-16 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-23 00:00:00,56,
567,2023-12-14 00:00:00,Cancelled,2024-06-13 12:30:33,2024-08-02 00:00:00,76,
568,2024-11-12 00:00:00,In Delivery,2024-06-13 12:30:33,,94,283
569,2024-11-30 00:00:00,In Delivery,2024-06-13 12:30:33,,36,284
570,2024-10-28 00:00:00,In Process,2024-06-13 12:30:33,,63,
571,2024-12-30 00:00:00,In Delivery,2024-06-13 12:30:33,,4,285
572,2024-12-27 00:00:00,In Delivery,2024-06-13 12:30:33,,58,286
573,2024-10-07 00:00:00,In Process,2024-06-13 12:30:33,,33,
574,2023-01-28 00:00:00,Cancelled,2024-06-13 12:30:33,2023-08-26 00:00:00,88,
575,2024-11-28 00:00:00,In Delivery,2024-06-13 12:30:33,,87,287
576,2024-12-06 00:00:00,In Delivery,2024-06-13 12:30:33,,57,288
577,2024-11-04 00:00:00,In Delivery,2024-06-13 12:30:33,,41,289
578,2024-07-05 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-11 00:00:00,86,
579,2024-01-20 00:00:00,Complete,2024-06-13 12:30:33,,57,290
580,2023-05-02 00:00:00,Complete,2024-06-13 12:30:33,,85,291
581,2024-08-11 00:00:00,Complete,2024-06-13 12:30:33,,36,292
582,2023-02-27 00:00:00,Complete,2024-06-13 12:30:33,,8,293
583,2024-11-23 00:00:00,In Process,2024-06-13 12:30:33,,44,
584,2024-10-11 00:00:00,In Process,2024-06-13 12:30:33,,83,
585,2024-11-26 00:00:00,Cancelled,2024-06-13 12:30:33,2024-11-26 00:00:00,41,
586,2024-11-24 00:00:00,In Process,2024-06-13 12:30:33,,87,
587,2023-06-30 00:00:00,Complete,2024-06-13 12:30:33,,49,294
588,2024-12-16 00:00:00,In Delivery,2024-06-13 12:30:33,,99,295
589,2023-11-11 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-15 00:00:00,8,
590,2024-12-31 00:00:00,In Delivery,2024-06-13 12:30:33,,75,296
591,2024-11-24 00:00:00,In Delivery,2024-06-13 12:30:33,,76,297
592,2023-05-06 00:00:00,Complete,2024-06-13 12:30:33,,35,298
593,2023-09-23 00:00:00,Cancelled,2024-06-13 12:30:33,2023-11-22 00:00:00,69,
594,2024-11-18 00:00:00,In Process,2024-06-13 12:30:33,,57,
595,2024-11-23 00:00:00,In Process,2024-06-13 12:30:33,,77,
596,2024-09-13 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-24 00:00:00,45,
597,2023-11-20 00:00:00,Complete,2024-06-13 12:30:33,,67,299
598,2023-08-26 00:00:00,Cancelled,2024-06-13 12:30:33,2023-12-16 00:00:00,48,
599,2023-06-19 00:00:00,Cancelled,2024-06-13 12:30:33,2024-01-09 00:00:00,86,
600,2024-07-26 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-11 00:00:00,70,
601,2024-03-02 00:00:00,Complete,2024-06-13 12:30:33,,32,300
602,2024-10-24 00:00:00,In Process,2024-06-13 12:30:33,,77,
603,2024-12-29 00:00:00,In Delivery,2024-06-13 12:30:33,,97,301
604,2023-03-23 00:00:00,Complete,2024-06-13 12:30:33,,83,302
605,2024-12-23 00:00:00,In Delivery,2024-06-13 12:30:33,,85,303
606,2024-10-28 00:00:00,In Process,2024-06-13 12:30:33,,100,
607,2023-01-11 00:00:00,Cancelled,2024-06-13 12:30:33,2023-09-24 00:00:00,53,
608,2024-10-10 00:00:00,In Process,2024-06-13 12:30:33,,28,
609,2024-07-17 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-21 00:00:00,58,
610,2024-10-13 00:00:00,In Process,2024-06-13 12:30:33,,78,
611,2024-08-31 00:00:00,Complete,2024-06-13 12:30:33,,14,304
612,2024-11-30 00:00:00,In Process,2024-06-13 12:30:33,,31,
613,2024-11-05 00:00:00,In Delivery,2024-06-13 12:30:33,,38,305
614,2023-07-30 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-29 00:00:00,11,
615,2024-01-26 00:00:00,Complete,2024-06-13 12:30:33,,16,306
616,2023-07-24 00:00:00,Complete,2024-06-13 12:30:33,,42,307
617,2024-11-24 00:00:00,In Delivery,2024-06-13 12:30:33,,85,308
618,2024-10-15 00:00:00,In Process,2024-06-13 12:30:33,,66,
619,2024-12-23 00:00:00,In Delivery,2024-06-13 12:30:33,,69,309
620,2024-11-04 00:00:00,In Delivery,2024-06-13 12:30:33,,54,310
621,2024-09-18 00:00:00,Complete,2024-06-13 12:30:33,,99,311
622,2023-10-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-07-03 00:00:00,22,
623,2024-10-25 00:00:00,In Process,2024-06-13 12:30:33,,67,
624,2024-04-13 00:00:00,Complete,2024-06-13 12:30:33,,18,312
625,2024-11-10 00:00:00,In Delivery,2024-06-13 12:30:33,,93,313
626,2024-10-16 00:00:00,In Process,2024-06-13 12:30:33,,47,
627,2023-12-15 00:00:00,Complete,2024-06-13 12:30:33,,69,314
628,2024-10-26 00:00:00,In Process,2024-06-13 12:30:33,,90,
629,2023-12-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-03-01 00:00:00,37,
630,2023-12-22 00:00:00,Complete,2024-06-13 12:30:33,,37,315
631,2024-01-04 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-23 00:00:00,78,
632,2023-01-27 00:00:00,Cancelled,2024-06-13 12:30:33,2023-02-19 00:00:00,77,
633,2023-12-22 00:00:00,Complete,2024-06-13 12:30:33,,19,316
634,2024-01-14 00:00:00,Cancelled,2024-06-13 12:30:33,2024-06-11 00:00:00,26,
635,2023-08-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-09-21 00:00:00,62,
636,2023-11-15 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-16 00:00:00,5,
637,2023-11-25 00:00:00,Complete,2024-06-13 12:30:33,,11,317
638,2024-11-05 00:00:00,In Process,2024-06-13 12:30:33,,22,
639,2024-11-14 00:00:00,In Delivery,2024-06-13 12:30:33,,95,318
640,2024-05-15 00:00:00,Complete,2024-06-13 12:30:33,,57,319
641,2024-12-24 00:00:00,In Delivery,2024-06-13 12:30:33,,42,320
642,2024-07-08 00:00:00,Complete,2024-06-13 12:30:33,,80,321
643,2024-11-04 00:00:00,In Process,2024-06-13 12:30:33,,45,
644,2024-10-04 00:00:00,In Process,2024-06-13 12:30:33,,10,
645,2024-11-23 00:00:00,In Delivery,2024-06-13 12:30:33,,11,322
646,2024-12-18 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-25 00:00:00,80,
647,2024-05-27 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-15 00:00:00,17,
648,2024-11-11 00:00:00,In Process,2024-06-13 12:30:33,,28,
649,2023-12-21 00:00:00,Complete,2024-06-13 12:30:33,,3,323
650,2024-11-17 00:00:00,In Delivery,2024-06-13 12:30:33,,89,324
651,2024-11-13 00:00:00,In Process,2024-06-13 12:30:33,,92,
652,2024-11-30 00:00:00,In Delivery,2024-06-13 12:30:33,,54,325
653,2023-03-31 00:00:00,Complete,2024-06-13 12:30:33,,19,326
654,2024-11-03 00:00:00,In Process,2024-06-13 12:30:33,,38,
655,2024-11-15 00:00:00,In Delivery,2024-06-13 12:30:33,,100,327
656,2024-05-27 00:00:00,Complete,2024-06-13 12:30:33,,29,328
657,2023-01-27 00:00:00,Complete,2024-06-13 12:30:33,,57,329
658,2024-11-30 00:00:00,In Process,2024-06-13 12:30:33,,50,
659,2023-03-06 00:00:00,Cancelled,2024-06-13 12:30:33,2024-05-13 00:00:00,4,
660,2024-10-20 00:00:00,In Process,2024-06-13 12:30:33,,73,
661,2024-10-14 00:00:00,In Process,2024-06-13 12:30:33,,88,
662,2023-05-21 00:00:00,Cancelled,2024-06-13 12:30:33,2023-11-02 00:00:00,77,
663,2024-11-11 00:00:00,In Process,2024-06-13 12:30:33,,87,
664,2023-02-17 00:00:00,Complete,2024-06-13 12:30:33,,1,330
665,2024-12-17 00:00:00,Complete,2024-06-13 12:30:33,,49,331
666,2024-11-10 00:00:00,In Delivery,2024-06-13 12:30:33,,13,332
667,2024-11-17 00:00:00,In Process,2024-06-13 12:30:33,,17,
668,2024-12-27 00:00:00,In Delivery,2024-06-13 12:30:33,,30,333
669,2024-05-19 00:00:00,Cancelled,2024-06-13 12:30:33,2024-12-23 00:00:00,88,
670,2024-06-03 00:00:00,Cancelled,2024-06-13 12:30:33,2024-10-21 00:00:00,6,
671,2023-01-17 00:00:00,Cancelled,2024-06-13 12:30:33,2023-03-22 00:00:00,16,
672,2024-12-13 00:00:00,In Delivery,2024-06-13 12:30:33,,7,334
673,2023-03-12 00:00:00,Cancelled,2024-06-13 12:30:33,2023-04-20 00:00:00,100,
674,2024-11-22 00:00:00,In Delivery,2024-06-13 12:30:33,,63,335
675,2024-05-03 00:00:00,Complete,2024-06-13 12:30:33,,7,336
676,2023-10-12 00:00:00,Complete,2024-06-13 12:30:33,,62,337
677,2024-10-19 00:00:00,Complete,2024-06-13 12:30:33,,77,338
678,2023-07-22 00:00:00,Complete,2024-06-13 12:30:33,,60,339
679,2023-01-18 00:00:00,Complete,2024-06-13 12:30:33,,3,340
680,2023-12-18 00:00:00,Complete,2024-06-13 12:30:33,,30,341
681,2023-04-08 00:00:00,Complete,2024-06-13 12:30:33,,84,342
682,2024-11-11 00:00:00,In Process,2024-06-13 12:30:33,,66,
683,2023-04-09 00:00:00,Complete,2024-06-13 12:30:33,,75,343
684,2024-11-22 00:00:00,In Delivery,2024-06-13 12:30:33,,52,344
685,2024-12-08 00:00:00,Complete,2024-06-13 12:30:33,,85,345
686,2024-10-21 00:00:00,In Process,2024-06-13 12:30:33,,54,
687,2023-11-17 00:00:00,Complete,2024-06-13 12:30:33,,58,346
688,2024-10-22 00:00:00,In Process,2024-06-13 12:30:33,,97,
